id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
704269443,624748,2019-08-29T10:27:39Z,2,0,"The hotel is good located, everything is near and you have several restaurants and markets around. The room is old and you will not find one unique bed, but separate ones. Small room with only the basics, just good to sleep. It was clean. 

The breakfast a bit poor, only some things to eat, not natural juices, the quality not that high.

The hotel team at the reception was friendly.

The restaurant below the hotel has good food, but with the slowest service ever. Also in the menu you can read that you have to wait about 25 to 50 minutes for food, we waited 1 hour, at a Friday night.",Not a great experience ,Couples,2019-08-31,iTripTheWorld,"Las Palmas de Gran Canaria, Gran Canaria, Canary Islands",Owner response,"Dear Guest, 

thank you for staying with us and for taking the time to share your positive feedback on Tripadvisor.com following your recent visit with us. I do hope to have the pleasure of welcoming you back to the Hotel Europa.  

Best Regards,

Hotel Europa",948sebastianb,2019-12-11T09:11:44Z,,,,,,,,,,,,
653724748,624748,2019-02-20T12:03:18Z,5,2,"Front desk staff always willing to assist.
Very good level of English

Convenient parking nearby.

Very close from the city center.

The room was clean and welcoming.
Bathroom was well equipped and necessary ammenities were present ... excepted for tissues ;)

Breakfast staff was GREAT.
Breakfast itself was simple but good with a few local specialties. The scrambled eggs were GREAT!!! I highly doubt it was made from powder.

Will definitely come back when I’m back in the area.",Simple but efficient,Business,2019-02-28,jeanmarcr366,"Jargeau, Loiret, Centre-Val de Loire",Owner response,"Dear Guest,   

thank you for staying with us and for taking the time to share your positive feedback on Tripadvisor.com following your recent visit with us. I do hope to have the pleasure of welcoming you back to the Hotel Europa.   
Best Regards,   

Sebastian Bryński  
Manager  
Hotel Europa",Sebastian B,2019-02-21T08:16:37Z,,,,,,,,,,,,
652276585,624748,2019-02-14T03:33:27Z,5,1,"I could not believed that this is a 3 star hotel!!!! Looks amazing!
I mean this hotel is offering you all the conditions from a 5 star hotel from  bathrobes, slippers, minibar etc
The only thing which I did not liked at all was the attitude of the receptionist. He was polite but in a rude way, he did not made me feel welcomed but even despite this the rest of the stuff extremely friendly.
As a bonus they have also a restaurant there, I believe is working independently, with tasty food and cozy atmosphere 
",3 stars hotel? No way!!!,NONE,2019-02-28,dianamQ1073JW,"Sighisoara, Mures County, Central Romania, Transylvania",Owner response,"Dear Guest, 

thank you for staying with us and for taking the time to share your positive feedback on Tripadvisor.com following your recent visit with us. I do hope to have the pleasure of welcoming you back to the Hotel Europa.   

Best Regards,   

Sebastian Bryński  
Manager  
Hotel Europa",Sebastian B,2019-02-21T08:25:02Z,,,,,,,,,,,,
632781508,624748,2018-11-12T07:47:07Z,5,2,"Stayed for one night only. Hotel is located in central Kalisz by the main square, park and all amenities you might wish to use. The dinner in the attached restaurant was delicious and presented a very good value. Breakfast options are OK but no freshly cooked meals are on offer. 

I would be back.","Great location, spacious rooms",Business,2018-11-30,MrUgo,"London, England",Owner response,"Dear Guest, 

Thank you for your opinion about the Hotel Europa. We invite to you again to visit the Hotel. 

Best Regards ,
Hotel Europa",Sebastian B,2018-11-14T02:29:49Z,Rooms,4.0,Service,5.0,Sleep Quality,4.0,,,,,,
616950783,624748,2018-09-16T11:37:25Z,3,0,Stayed for one night whilst attending a wedding. Very basic rooms but comfortable enough. Breakfast could have been a bit better but was edible. Staff very friendly and welcoming. Clean rooms and good price for a stopover.,Night,Family,2018-09-30,markgD1147MG,"Suffolk, East Anglia, England",Owner response,"
Dear Mark,

Thank you for your opinion about the Hotel Europa. We invite to you again to visit the Hotel.

Best Regards
Hotel Europa",Sebastian B,2018-09-17T09:15:51Z,,,,,,,,,,,,
659675144,7625450,2019-03-19T17:53:22Z,5,0,"There is not that much choice of hotels in Kalisz, and I chose Komoda Club Residence not really expecting very much. I was pleasantly surprised. To start with the location is very good, very central just on the verge of old town on a quite small street. The room is spacy and very comfortable- and has it all: comfortable bed, huge desk, refrigerator, kettle, big wardrobe. And the furniture is stylish and well-made, the room is very nicely decorated. The room as well as the whole hotel is exeptionally clean, staff are very friendly and helpful. I have not used the restaurant, so no comments here. Would come back if I were to stay in Kalisz again. Overall great hotel!",Suprisingly comfortable,Business,2019-03-31,agatas527,,,,,,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0,,,,,,
526716244,7625450,2017-09-23T07:31:37Z,4,0,"We stayed here for 4 days on a visit to Poland. 
 It was a small hotel, but stylish and very clean, with good quality old fashioned furnishings creating an interesting  atmosphere.
The breakfast was buffet style with a good choice. We also had a large family meal there which was also very good.
  Staff were friendly, and very helpful. The hotel was next to a large park and fountain, and centrally situated at the edge of the old town. I would certainly stay here again .!",Stylish and relaxed,Family,2017-09-30,itripney,"Edinburgh, Scotland",,,,,Location,5.0,Cleanliness,5.0,Service,5.0,,,,,,
500582129,7625450,2017-07-11T02:17:44Z,5,0,"We visited for the first time... the most amazing place and the most unexpected pleasant surprise in a long time! A great hotel, wonderful and nice staff, and the hote is a piece of history... will recommend it with all my heart!",I love this place!!,Business,2017-06-30,915jeanninel,"Modiin, Central District",,,,,Location,5.0,Cleanliness,5.0,Service,5.0,,,,,,
492645168,7625450,2017-06-13T03:33:12Z,5,1,"I haven't checked out yet but was eager to write a review.  My group and I have stayed in various hotels around Poland and this one has to be the nicest.  The rooms are nicely decorated, comfortable bed, very modern bathroom with a shower that has two options: you can use the removable shower head or use the one fixed to the wall..it is ideal for tall people!  The breakfast has a very extensive variety of foods, fresh fruits, meats, breads, drinks, etc.  Eggs are made to order.  There are 3 stories and an elevator. The location is good.  I would definitely stay here again.",Fabulous hotel,Business,2017-06-30,KrystynaB998,,,,,,Rooms,5.0,Service,5.0,Sleep Quality,5.0,,,,,,
476534512,7625450,2017-04-17T15:05:15Z,5,0,"Wonderful hotel in the city center of Kalisz - walking distance to Stary Rynek. Most comfortable beds! Very clean, perfect service. Nothing to complain. Thank you very much! Whenever we're back in kalisz we'll stay here. ",Wonderful hotel with perfect service,NONE,2017-04-30,BerlinTravelQueen,"Los Angeles, California",,,,,,,,,,,,,,,,
644953161,1757360,2019-01-10T09:46:46Z,4,0,"It is a nice hotel, just up to 15 walk to city center, with diverse breakfast. The room on 4th floor was warm, with good wi-Fi compensating small variety of TV channels avaliable. the staff if veru nice and helpful",very nice staying at a hotel next to city center,Couples,2019-01-31,Mariia_SA,Kyiv,,,,,Location,4.0,Service,4.0,,,,,,,,
624907905,1757360,2018-10-15T03:52:12Z,1,0,Rooms are dirty. Shower was moldy. Beds war also dirty. Service inacceptable - I requested a better room clean but nothing happened. Rooms facing street are extremly noisy. Breakfast with instant coffee. All in all a very bad hotel .,Dirty rooms and bad breakfast,Business,2018-09-30,BusinessCaspar,"Düsseldorf, North Rhine-Westphalia",,,,,Cleanliness,1.0,Service,1.0,Sleep Quality,1.0,,,,,,
617061300,1757360,2018-09-16T17:04:00Z,2,0,"The room smelled of cigarettes. The bathroom was dirty, especially the shower cabin. Dark room. Toilet seat had signs of cigerette burns. And you can't even get decent coffee for breakfast. Definitely overpriced.",Avoid,Business,2018-09-30,638agnieszkab,,,,,,,,,,,,,,,,,
600135424,1757360,2018-07-27T09:24:46Z,4,0,"For a regular rate I would consider Calisia hotel a bit overpriced. However, I was lucky enough to get a bargain rate so in fairness I am inclined to rate it somewhere between good and very good. What I liked most is that for breakfast you can have an omelette, scrambled eggs etc. made right in front of you.","Overall, a good choice!",Solo travel,2018-07-31,Marek_ZG,"Zielona Gora, Lubusz Province, Western Poland",,,,,Value,4.0,Service,4.0,Sleep Quality,4.0,,,,,,
534061626,1757360,2017-10-18T12:25:50Z,5,0,"Wonderful staff, very helpful and friendly
Excellent location, about 2 blocks from the old City, which is delightful to stroll about. But going the direction away from the old City is a small restaurant with the best pieogi, and further in a lovely cafe restaurant
Great rooms, comfy. Quiet. Second floor I think is better than the third floor.
Very good breakfast , lots of variety.
Nice people staying at the hotel",Loved it,Friends getaway,2017-09-30,annmW8198ZH,,,,,,,,,,,,,,,,,
336365010,1735518,2016-01-01T07:08:07Z,5,1,"Stayed there from 22/12/2015 - 30/12/2015. We absolutely loved it! The room was tidy with all of the facilities needed. Big TV and quiet location - a bit too far from the town center but it's only 20 minutes walk or 5 minutes in taxi. There's bus stop just outside the hotel and it's not expensive. The staff in the hotel is amazing, professional, efficient and caring. As we were the only people in the hotel for first few nights the breakfast was set up especially for us - everything has been set up on the separate table including plates and glasses. It really made us feel special. We will definitely stay again.

The only minus was too thin walls. We could hear people partying and having sex in rooms located nearby. In the future I'm just going to ask for the room at the end of corridor as the standards of the hotel are very high. Noisy people are not the hotels fault.",Good location for good money.,Couples,2015-12-31,aanna92,"Bournemouth, Bournemouth, Christchurch and Poole, Dorset, England",,,,,Rooms,5.0,Cleanliness,5.0,Service,5.0,,,,,,
331962009,1735518,2015-12-11T02:40:16Z,4,1,"It's a nice hotel, not fancy, but the price is good. It is a little bit far from city center, but if you are traveling by car it is not a problem  Staff was friendly and I really enjoyed free breakfast in the morning.",Good standard for good money,Business,2015-12-31,642patrykb,"Osielsko, Kuyavia-Pomerania Province, Central Poland",,,,,Value,5.0,Location,3.0,Service,4.0,,,,,,
