location_id,address_obj.state,name_details,latitude,longitude,rating,num_reviews,photo_count,price_level,amenities,styles,trip_types,address_obj.city_details,address_obj.country,ranking_data.ranking_out_of,ranking_data.ranking,review_rating_count.1,review_rating_count.2,review_rating_count.3,review_rating_count.4,review_rating_count.5,brand,description,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
2254821,Kuyavia-Pomerania Province,Hotel Przystanek Torun,53.013004,18.619877,4.2,9,56,$$,[],"['Business', 'Family']","[{'name': 'business', 'localized_name': 'Business', 'value': '3'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Torun,Poland,28.0,21.0,1.0,1.0,0.0,0.0,7.0,,"Hotel Przystanek Toruń was built in a restored, historic building, stylized as an atmospheric railway station from the past. It is distinguished by extraordinary attention to every detail of the decor referring to the theme of railways and travel. The perfect solution for tourists looking for interesting places with character.",Location,4.0,Sleep Quality,3.3,Rooms,3.3,Service,3.8,Value,4.3,Cleanliness,5.0
7179861,Kuyavia-Pomerania Province,Hotel Mercure Bydgoszcz Sepia,53.125023,17.999815,4.6,477,463,$$,"['Internet', 'Kids Activities', 'Shuttle Bus Service', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Wifi', 'Public Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Babysitting', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Baggage Storage', 'Bottled Water', 'Breakfast in the Room', 'Express Check-in / Check-out', 'English', '24-Hour Front Desk', 'Ironing Service', 'Newspaper', 'Outdoor Furniture', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Shoeshine', 'Snack Bar', 'Sun Terrace', 'Wine / Champagne']","['Charming', 'Green']","[{'name': 'business', 'localized_name': 'Business', 'value': '180'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '114'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '36'}, {'name': 'family', 'localized_name': 'Family', 'value': '58'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '42'}]",Bydgoszcz,Poland,34.0,1.0,4.0,6.0,17.0,142.0,308.0,Mercure,,Location,4.8,Sleep Quality,4.7,Rooms,4.7,Service,4.6,Value,4.5,Cleanliness,4.8
4427782,Kuyavia-Pomerania Province,Hotel Campanile Bydgoszcz,53.12309,18.02111,4.2,362,98,$,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Public Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Bottled Water', 'Desk', 'Kids Activities', 'Pets Allowed', 'Dry Cleaning', 'Family Rooms', 'Conference Facilities', 'Safe', 'Baggage Storage', 'Bath / Shower', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Coffee Shop', 'English', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Newspaper', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Russian', 'Salon', 'Shared Lounge / TV Area', 'Special Diet Menus', 'Telephone', 'Wake Up Service / Alarm Clock']","['Classic', 'Mid-range']","[{'name': 'business', 'localized_name': 'Business', 'value': '159'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '72'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '24'}, {'name': 'family', 'localized_name': 'Family', 'value': '50'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '43'}]",Bydgoszcz,Poland,25.0,1.0,7.0,11.0,34.0,149.0,161.0,Campanile,"See why so many travelers make Hotel Campanile Bydgoszcz their small hotel of choice when visiting Bydgoszcz. Providing an ideal mix of value, comfort and convenience, it offers a quaint setting with an array of amenities designed for travelers like you.
Guest rooms offer air conditioning and a desk, and Hotel Campanile Bydgoszcz makes getting online easy as free wifi is available.
You can also take advantage of some of the amenities offered by the small hotel, including a 24 hour front desk, room service, and a coffee shop. In addition, guests can enjoy an on-site restaurant during their visit. As an added convenience, there is parking available to guests.
Nearby landmarks such as Main Post Office Building (0.7 mi) and Marian Rejewski Statue (0.9 mi) make Hotel Campanile Bydgoszcz a great place to stay when visiting Bydgoszcz.
While in Bydgoszcz be sure to experience local burritos favorites at Mexico City.
If you are interested in exploring Bydgoszcz, check out a military museum, such as Army Infantry Museum.
We’re sure you’ll enjoy your stay at Hotel Campanile Bydgoszcz as you experience all of the things Bydgoszcz has to offer.
",Sleep Quality,4.4,Location,4.3,Rooms,4.3,Service,4.5,Value,4.4,Cleanliness,4.4
528494,Kuyavia-Pomerania Province,City Hotel Bydgoszcz,53.12457,18.009441,4.1,266,99,$,"['Casino', 'Restaurant', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Internet', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Free Wifi', 'Laundry Service', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Conference Facilities', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Pets Allowed', 'Fitness center', 'Family Rooms', 'Smoking rooms available', 'Minibar', 'Safe', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Electric vehicle charging station', 'Baggage Storage', 'Bath / Shower', 'Billiards', 'Blackout Curtains', 'Board Games / Puzzles', 'Bottled Water', 'Bowling Off-site', 'Breakfast in the Room', 'Cable / Satellite TV', 'Canoeing Off-site', 'Car Hire', '24-Hour Check-in', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Clothes Rack', 'Coffee Shop', 'Coffee / Tea Maker', 'Complimentary Tea', 'Currency Exchange', 'Desk', 'Electric Kettle', 'English', 'First Aid Kit', 'Complimentary Instant Coffee', 'Complimentary Toiletries', 'Free Wifi in the Business Center', 'Free Wired Internet in the Business Center', '24-Hour Front Desk', 'Full Body Massage', 'Gift Shop', 'Hair Dryer', 'Hand Massage', 'Head Massage', 'Highchairs Available', 'Hiking', 'Ironing Service', ""Kids' Meals"", 'Laptop Safe', 'Makeup Services', 'Massage', 'Neck Massage', 'Parking Garage', 'Polish', 'Private Bathrooms', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Seating Area', '24-Hour Security', 'Secured Parking', 'Shoeshine', 'Snack Bar', 'Sofa', 'Sofa Bed', 'Special Diet Menus', 'Street Parking', 'Taxi Service', 'Telephone', 'Tennis Court Off-site', 'Tile / Marble Floor', 'Umbrella', 'VIP Room Facilities', 'Wake Up Service / Alarm Clock', 'Walking Tours', 'Wardrobe / Closet', 'Wine / Champagne']","['Classic', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '151'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '37'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '19'}, {'name': 'family', 'localized_name': 'Family', 'value': '21'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '21'}]",Bydgoszcz,Poland,34.0,3.0,3.0,9.0,35.0,119.0,100.0,,"City Hotel in Bydgoszcz is a four-star facility. It offers comfortable accommodation in the city centre of Bydgoszcz, restaurant, bar and conference centre services, a multi-storey parking lot and numerous facilities that will make your stay enjoyable. The hotel’s excellent location in the vicinity of local tourist and cultural attractions and shopping centres makes it a good choice for guests who want to explore the surrounding area or visit entertainment venues. The hotel is located near the Old Town, Mill Island, a park, bustling restaurants and pubs, a theatre, an opera, a philharmonics and a cinema. City Hotel is an ideal place for your stay in Bydgoszcz.",Location,4.4,Sleep Quality,4.3,Rooms,4.2,Service,4.4,Value,4.0,Cleanliness,4.5
4603321,Kuyavia-Pomerania Province,Przystan Bydgoszcz,53.12342,17.995264,3.6,54,82,$,"['Internet', 'Free Internet', 'Restaurant', 'Free Wifi', 'Kids Activities', 'Room service', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Banquet Room', 'Accessible rooms', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Boating', 'Bottled Water', 'Cable / Satellite TV', 'Canoeing', 'Canoeing Off-site', '24-Hour Check-in', 'Express Check-in / Check-out', 'Clothes Rack', 'Coffee Shop', 'English', 'Evening Entertainment', '24-Hour Front Desk', 'Highchairs Available', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Massage', 'Newspaper', 'Outdoor Dining Area', 'Outdoor Furniture', 'Polish', 'Paid Private Parking On-site', 'Paid Private Parking Nearby', 'Paid Public Parking Nearby', 'Seating Area', 'Special Diet Menus', 'Steam Room', 'Sun Terrace', 'Taxi Service', 'Telephone', 'Walk-in Shower', 'Walking Tours', 'Wardrobe / Closet']","['Quaint', 'Mid-range']","[{'name': 'business', 'localized_name': 'Business', 'value': '26'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '8'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '5'}, {'name': 'family', 'localized_name': 'Family', 'value': '6'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '5'}]",Bydgoszcz,Poland,76.0,5.0,3.0,4.0,18.0,15.0,14.0,,,Location,4.8,Sleep Quality,3.8,Rooms,3.8,Service,3.9,Value,3.8,Cleanliness,3.8
528365,Kuyavia-Pomerania Province,Hotel Focus Bydgoszcz,53.145958,18.02477,3.6,76,28,,"['Internet', 'Free Internet', 'Free parking', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Kids Activities', 'Public Wifi', 'Meeting rooms', 'Family Rooms', 'Smoking rooms available', 'Sauna', 'Baggage Storage', 'Express Check-in / Check-out', 'English', '24-Hour Front Desk', 'Polish', 'Shoeshine']","['Quaint', 'Business']","[{'name': 'business', 'localized_name': 'Business', 'value': '21'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '18'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '8'}, {'name': 'family', 'localized_name': 'Family', 'value': '18'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '8'}]",Bydgoszcz,Poland,34.0,10.0,4.0,5.0,20.0,38.0,9.0,,"See why so many travelers make Hotel Focus Bydgoszcz their hotel of choice when visiting Bydgoszcz. Providing an ideal mix of value, comfort and convenience, it offers a family-friendly setting with an array of amenities designed for travelers like you.
Given the close proximity of popular landmarks, such as Bydgoszcz Basilica (1.3 mi) and Tightrope Walker - sculpture (1.8 mi), guests of Hotel Focus Bydgoszcz can easily experience some of Bydgoszcz's most well known attractions.
Guests have access to a 24 hour front desk, express check-in and check-out, and baggage storage while staying at Hotel Focus Bydgoszcz. In addition, Hotel Focus Bydgoszcz offers a sauna, which will help make your Bydgoszcz trip additionally gratifying. And, as an added convenience, there is free parking available to guests.
If you’re looking for an Italian restaurant, consider a visit to Barzza, Restaurant Srodmiescie, or Karramba Restaurant, which are all conveniently located a short distance from Hotel Focus Bydgoszcz.
If you are interested in exploring Bydgoszcz, check out a history museum, such as Bydgoski Channel.
At Hotel Focus Bydgoszcz, your comfort and satisfaction come first, and they look forward to welcoming you to Bydgoszcz.
",Sleep Quality,3.7,Location,3.5,Rooms,3.5,Service,4.1,Value,4.1,Cleanliness,4.2
24923696,Kuyavia-Pomerania Province,Focus Hotel Premium Bydgoszcz,53.1224,18.006521,4.7,6,26,$$,[],"['Budget', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '4'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Bydgoszcz,Poland,34.0,13.0,0.0,0.0,0.0,2.0,4.0,,,Location,5.0,Service,5.0,Value,5.0,,,,,,
23495914,Kuyavia-Pomerania Province,Rezydencja Sowa,53.12252,18.001692,4.7,13,23,$$,"['Bath / Shower', 'Bottled Water', 'Suites', 'Room service', 'Free Internet', 'Restaurant', 'Free Wifi', 'Non-smoking rooms', 'Fitness center', 'Banquet Room', 'Air conditioning', 'Conference Facilities', 'Babysitting', 'Safe', 'Flatscreen TV', 'Rooftop Terrace', 'Breakfast Available', 'Air Purifier', 'Blackout Curtains', 'Breakfast in the Room', 'Cable / Satellite TV', 'Clothes Rack', 'English', 'Complimentary Instant Coffee', 'Iron', 'Polish', 'Private Bathrooms', 'Paid Private Parking Nearby', '24-Hour Security', 'Sofa', 'Soundproof Rooms', 'Telephone', 'Wardrobe / Closet']","['Quaint', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '4'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '9'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Bydgoszcz,Poland,76.0,1.0,1.0,0.0,0.0,0.0,12.0,,,Location,5.0,Sleep Quality,5.0,Rooms,5.0,Service,5.0,Value,5.0,Cleanliness,5.0
3595685,Kuyavia-Pomerania Province,Apartments Dream of Bydgoszcz,53.12631,18.0011,3.7,15,63,$$,"['Internet', 'Suites', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Laundry Service', 'Family Rooms', 'Microwave', 'Refrigerator in room', 'Non-smoking hotel', 'Flatscreen TV', 'Coffee / Tea Maker', 'English', 'Complimentary Toiletries', 'Hair Dryer', 'Iron', 'Kitchenware', 'Seating Area', 'Sofa', 'Wake Up Service / Alarm Clock']","['Quaint', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '5'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '3'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Bydgoszcz,Poland,76.0,17.0,1.0,0.0,5.0,6.0,3.0,,"The spacious apartments, designed to offer as the place to work as well as the place where guests can relax. We took care of equipment and accessories the highest class and quality which are easy to use. \ All apartments are equipped with fridge, kettle, hair dryer, iron. Our larger apartments with kitchenette are additionally equipped with a dishwasher, induction hob, hood, cooker, coffee maker and a washing machine in the bathroom. The building has an elevator, which easily fits a baby carriage, bike, and all the more heavy travel suitcase. We are glad to recommend us families with children, because there is no problem to equip apartment with a baby cot and in the fenced area you'll find a lovely playground for bigger kids. For guests who travel by car, we have parking places in a secure underground garage (for an extra charge), or place in the parking at the back of. Wi-Fi is available for free for all hotel guests. In the case of connection problems, you can use the mobile Internet, which is available anytime at the reception.",Sleep Quality,5.0,Location,4.0,Rooms,3.7,Service,3.4,Value,3.4,,
19896334,Kuyavia-Pomerania Province,Apartamenty Sowa Bydgoszcz,53.120785,18.001926,4.7,7,21,$$,"['Internet', 'Suites', 'Free Internet', 'Restaurant', 'Wifi', 'Free Wifi', 'Kitchenette', 'Meeting rooms', 'Business center', 'Air conditioning', 'Refrigerator in room', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Blackout Curtains', 'Bottled Water', 'Cable / Satellite TV', 'Express Check-in / Check-out', 'Clothes Rack', 'Coffee / Tea Maker', 'Desk', 'Electric Kettle', 'Extra Long Beds', 'Complimentary Instant Coffee', 'Complimentary Toiletries', 'Hair Dryer', 'Iron', 'Kitchenware', 'Mountain View', 'Outdoor Furniture', 'Polish', 'Private Bathrooms', 'Secured Parking', 'Separate Living Room', 'Sofa', 'Sofa Bed', 'Stovetop', 'Telephone', 'Wake Up Service / Alarm Clock', 'Walk-in Shower', 'Wardrobe / Closet']",['Quaint'],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Bydgoszcz,Poland,76.0,6.0,0.0,0.0,1.0,0.0,6.0,,"Sowa Apartments are located in the heart of Bydgoszcz, in the vicinity of the Old Town. It is also close to the most interesting monuments of the city, the boulevards on the Brda River and the dining spots at Jatki Street. Intimate space for demanding Guests. Sowa Apartments impress with modern design and convenient location.",Location,5.0,Rooms,4.0,Service,5.0,Cleanliness,5.0,,,,
